ue1_distance_ft,ue2_distance_ft,gain_db,amp,amp_bandwidth,jammer_gnb_distance_ft,pci,ue_identifier,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
20,30,60,1.2,,1,1,ue2,9,1.0,7,1400.0,6,3,33,0,30.5,-9.4,1,27,4900.0,1,0,0,0,118,-3
20,30,60,1.2,,1,1,ue2,13,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,166,-9
20,30,60,1.2,,1,1,ue2,9,1.0,8,1100.0,4,1,20,0,n/a,n/a,1,0,0,0,0,0,0,318,-3
20,30,60,1.2,,1,1,ue2,13,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,182,-9
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,30.0,-9.4,1,27,9700.0,2,0,0,0,357,-3
20,30,60,1.2,,1,1,ue2,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,204,-9
20,30,60,1.2,,1,1,ue2,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,311,-3
20,30,60,1.2,,1,1,ue2,11,1.0,9,304,1,0,0,0,n/a,n/a,1,0,0,0,0,0,0,189,-9
20,30,60,1.2,,1,1,ue2,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,322,-3
20,30,60,1.2,,1,1,ue2,12,1.0,13,808,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,299,-9
20,30,60,1.2,,1,1,ue2,9,1.0,4,736,2,0,0,0,29.1,-9.2,1,27,9700.0,2,0,0,0,302,-4
20,30,60,1.2,,1,1,ue2,13,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,352,-9
20,30,60,1.2,,1,1,ue2,10,1.0,0,0,0,0,0,0,29.1,-9.8,1,27,4900.0,1,0,0,0,314,-4
20,30,60,1.2,,1,1,ue2,12,1.0,13,3000.0,7,2,22,0,n/a,n/a,1,0,0,0,0,0,0,324,-9
20,30,60,1.2,,1,1,ue2,10,1.0,11,1400000.0,100,6,5,0,26.8,-13.6,1,27,150000.0,12,5,29,0,320,-4
20,30,60,1.2,,1,1,ue2,12,1.0,14,5300000.0,281,12,4,0,26.8,-13.5,1,27,391000.0,31,18,36,0,303,-5
20,30,60,1.2,,1,1,ue2,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,336,-5
20,30,60,1.2,,1,1,ue2,8,1.0,5,920,3,0,0,0,30.1,-10.6,1,27,15000.0,3,0,0,0,350,-5
20,30,60,1.2,,1,1,ue2,8,1.0,4,1400.0,9,0,0,0,29.9,-10.4,1,27,9700.0,2,0,0,0,250,-5
20,30,60,1.2,,1,1,ue2,8,1.0,4,432,3,0,0,0,30.2,-9.8,1,27,9700.0,2,0,0,0,380,-5
20,30,60,1.2,,1,1,ue2,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,340,-5
20,30,60,1.2,,1,1,ue2,8,1.0,0,0,0,0,0,0,30.0,-9.7,1,27,4900.0,1,0,0,0,291,-4
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,334,-4
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,30.0,-9.6,1,27,9700.0,2,0,0,0,320,-3
20,30,60,1.2,,1,1,ue2,8,1.0,0,0,0,0,0,0,29.0,-10.1,1,27,4900.0,1,0,0,0,342,-3
20,30,60,1.2,,1,1,ue2,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,322,-3
20,30,60,1.2,,1,1,ue2,8,1.0,4,288,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,327,-3
20,30,60,1.2,,1,1,ue2,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,334,-3
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,321,-3
20,30,60,1.2,,1,1,ue2,8,1.0,0,0,0,0,0,0,29.9,-10.2,1,27,4900.0,1,0,0,0,309,-4
20,30,60,1.2,,1,1,ue2,8,1.0,6,840,4,0,0,0,n/a,n/a,1,0,0,0,0,0,0,333,-4
20,30,60,1.2,,1,1,ue2,8,1.0,6,1700.0,8,2,20,0,n/a,n/a,1,0,0,0,0,0,0,319,-4
20,30,60,1.2,,1,1,ue2,9,1.0,7,1400.0,6,2,25,0,n/a,n/a,1,0,0,0,0,0,0,280,-4
20,30,60,1.2,,1,1,ue2,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,341,-4
20,30,60,1.2,,1,1,ue2,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,347,-4
20,30,60,1.2,,1,1,ue2,10,1.0,11,2900000.0,207,3,1,0,27.2,-13.1,1,27,376000.0,33,12,26,0,311,-3
20,30,60,1.2,,1,1,ue2,10,1.0,8,372000.0,60,2,3,0,27.1,-13.3,1,27,122000.0,15,9,37,0,279,-4
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,308,-4
20,30,60,1.2,,1,1,ue2,10,1.0,9,1300000.0,107,0,0,0,28.0,-12.4,1,27,118000.0,10,2,16,0,290,-3
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,30.8,-9.1,1,27,4900.0,1,0,0,0,334,-3
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,324,-3
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,313,-3
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,315,-3
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,30.6,-10.1,1,27,4900.0,1,0,0,0,285,-2
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,30.4,-10.2,1,27,9700.0,2,0,0,0,321,-3
20,30,60,1.2,,1,1,ue2,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,317,-3
20,30,60,1.2,,1,1,ue2,9,1.0,7,288000.0,37,1,2,0,30.9,-8.7,1,27,29000.0,7,0,0,0,312,-3
20,30,60,1.2,,1,1,ue2,8,1.0,5,42000.0,22,1,4,0,30.3,-9.2,1,27,45000.0,10,0,0,0,329,-4
20,30,60,1.2,,1,1,ue2,9,1.0,8,1300000.0,115,1,0,0,27.7,-12.7,1,27,113000.0,9,2,18,0,329,-3
20,30,60,1.2,,1,1,ue2,8,1.0,0,0,0,0,0,0,29.6,-9.6,1,27,4900.0,1,0,0,0,341,-4
20,30,60,1.2,,1,1,ue2,9,1.0,9,3300000.0,313,12,3,424,24.6,-15.1,1,25,1500000.0,76,38,33,1.45k,297,-3
20,30,60,1.2,,1,1,ue2,9,1.0,8,71000.0,43,5,10,0,29.5,-9.9,1,27,113000.0,23,1,4,0,320,-3
20,30,60,1.2,,1,1,ue2,9,1.0,7,480,2,0,0,0,29.3,-10.8,1,27,33000.0,6,0,0,2.81k,346,-3
20,30,60,1.2,,1,1,ue2,9,1.0,7,11000.0,13,4,23,0,28.5,-11.5,1,27,65000.0,9,2,18,0,317,-4
20,30,60,1.2,,1,1,ue2,9,1.0,7,14000.0,15,1,6,0,27.9,-12.7,1,27,226000.0,18,3,14,0,330,-3
20,30,60,1.2,,1,1,ue2,9,1.0,7,480,2,0,0,0,29.2,-10.8,1,27,23000.0,4,0,0,0,324,-4
20,30,60,1.2,,1,1,ue2,9,1.0,7,240,1,0,0,0,30.2,-10.6,1,27,17000.0,3,0,0,745,279,-2
20,30,60,1.2,,1,1,ue2,9,1.0,7,240,1,0,0,0,29.2,-11.4,1,27,6800.0,1,0,0,0,278,-3
20,30,60,1.2,,1,1,ue2,9,1.0,7,15000.0,15,0,0,0,28.7,-10.0,1,26,49000.0,8,0,0,0,372,-3
20,30,60,1.2,,1,1,ue2,9,1.0,7,480,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,329,-3
20,30,60,1.2,,1,1,ue2,9,1.0,7,4600.0,5,0,0,0,28.5,-12.8,1,27,45000.0,7,2,22,3.91k,342,-3
20,30,60,1.2,,1,1,ue2,9,1.0,7,38000.0,28,1,3,0,26.3,-14.1,1,26,150000.0,16,15,48,0,314,-3
20,30,60,1.2,,1,1,ue2,9,1.0,6,9900.0,9,1,10,0,29.7,-11.1,1,27,28000.0,6,0,0,0,318,-3
20,30,60,1.2,,1,1,ue2,9,1.0,7,5900.0,6,18,75,0,29.0,-10.1,1,27,21000.0,4,0,0,0,287,-4
20,30,60,1.2,,1,1,ue2,9,1.0,13,25000.0,13,10,43,0,29.0,-9.6,1,27,31000.0,6,0,0,0,339,-3
20,30,60,1.2,,1,1,ue2,8,1.0,0,0,0,0,0,0,28.8,-8.9,1,27,4900.0,1,0,0,3.91k,339,-3
20,30,60,1.2,,1,1,ue2,8,1.0,5,165000.0,54,45,45,0,26.2,-12.9,1,26,320000.0,30,14,31,0,336,-4
20,30,60,1.2,,1,1,ue2,7,1.0,2,11000.0,11,7,38,0,28.3,-9.0,1,27,14000.0,3,0,0,0,311,-3
20,30,60,1.2,,1,1,ue2,7,1.0,3,240,2,0,0,0,29.9,-10.2,1,27,12000.0,2,0,0,0,297,-4
20,30,60,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,312,-4
20,30,60,1.2,,1,1,ue2,7,1.0,5,184,1,1,50,0,29.0,-11.5,1,27,12000.0,2,0,0,0,321,-4
20,30,60,1.2,,1,1,ue2,7,1.0,5,12000.0,18,31,63,0,26.2,-13.0,1,27,113000.0,14,11,44,0,318,-3
20,30,60,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,344,-3
20,30,60,1.2,,1,1,ue2,7,1.0,4,312,3,13,81,0,n/a,n/a,1,0,0,0,0,0,0,315,-3
20,30,60,1.2,,1,1,ue2,7,1.0,3,1000.0,10,29,74,0,n/a,n/a,1,0,0,0,0,0,0,294,-3
20,30,60,1.2,,1,1,ue2,7,1.0,5,1300.0,7,31,81,0,27.2,-10.4,1,26,4700.0,1,0,0,0,380,-4
20,30,60,1.2,,1,1,ue2,8,1.0,5,1200.0,8,24,75,0,n/a,n/a,1,0,0,0,0,0,0,230,-4
20,30,60,1.2,,1,1,ue2,7,1.0,2,184,3,2,40,0,n/a,n/a,1,0,0,0,0,0,0,349,-4
20,30,60,1.2,,1,1,ue2,7,1.0,4,1400.0,13,28,68,0,n/a,n/a,1,0,0,0,0,0,0,242,-4
20,30,60,1.2,,1,1,ue2,7,1.0,4,1300.0,7,16,69,0,28.7,-10.4,1,27,9700.0,2,0,0,0,368,-4
20,30,60,1.2,,1,1,ue2,7,1.0,5,832,5,15,75,0,n/a,n/a,1,0,0,0,0,0,0,294,-4
20,30,60,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,319,-4
20,30,60,1.2,,1,1,ue2,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,329,-4
20,30,60,1.2,,1,1,ue2,7,1.0,5,0,0,0,0,3,25.6,-10.0,1,27,4900.0,1,0,0,0,358,-3
20,30,60,1.2,,1,1,ue2,8,1.0,5,720,2,11,84,0,29.4,-9.6,1,26,9300.0,2,0,0,0,364,-3
20,30,60,1.2,,1,1,ue2,6,1.0,2,128,2,3,60,0,n/a,n/a,1,0,0,0,0,0,0,333,-3
20,30,60,1.2,,1,1,ue2,6,1.0,2,272,4,8,66,0,n/a,n/a,1,0,0,0,0,0,0,332,-3
20,30,60,1.2,,1,1,ue2,6,1.0,2,568,9,14,60,0,n/a,n/a,1,0,0,0,0,0,0,286,-3
