ue1_distance_ft,ue2_distance_ft,gain_db,amp,amp_bandwidth,jammer_gnb_distance_ft,pci,ue_identifier,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
5,10,80,3,1,15,1,ue2,15,1.0,26,928,1,1,50,0,28.2,-13.6,1,27,4900.0,1,0,0,0,262,5
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,248,5
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,263,5
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,270,5
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,275,5
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,280,5
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,277,5
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,272,5
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,284,5
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,28.5,-14.7,1,27,4900.0,1,0,0,0,274,6
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,289,6
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,299,6
5,10,80,3,1,15,1,ue2,15,1.0,26,928,1,1,50,0,27.2,-15.4,1,27,12000.0,2,3,60,0,288,5
5,10,80,3,1,15,1,ue2,15,1.0,26,928,1,1,50,0,27.4,-15.9,1,27,12000.0,2,2,50,0,262,5
5,10,80,3,1,15,1,ue2,15,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,289,5
5,10,80,3,1,15,1,ue2,15,1.0,26,928,1,1,50,0,25.3,-16.1,1,27,21000.0,2,1,33,0,333,1
5,10,80,3,1,15,1,ue2,15,1.0,26,1800.0,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,276,1
